number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,satisfaction_level,last_evaluation,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,salary_low,salary_medium
4,177,3,0,0,0,0.93,0.88,0,0,0,0,0,0,0,0,1,1,0
3,239,2,1,0,0,0.81,0.99,0,0,0,0,0,0,0,0,1,1,0
4,165,3,1,0,0,0.31,0.49,0,0,0,0,0,0,0,0,1,1,0
4,225,2,0,0,0,0.68,0.69,0,0,0,0,0,0,0,0,1,1,0
3,212,2,0,0,0,0.78,0.59,0,0,0,0,0,0,0,0,1,1,0
4,159,4,0,0,0,0.44,0.42,0,0,0,0,0,0,0,0,1,0,1
4,233,2,1,0,0,0.64,0.93,0,0,0,0,0,0,0,0,1,0,1
4,108,6,0,0,0,0.81,0.63,0,0,0,0,0,0,0,0,1,0,1
3,214,3,0,0,0,0.5,0.49,0,0,0,0,0,0,0,0,1,0,1
5,229,3,0,0,0,0.69,0.61,0,0,0,0,0,0,0,0,1,0,1
4,223,3,0,0,0,0.77,0.75,0,0,0,0,0,0,0,0,1,0,1
4,178,3,0,0,0,0.69,0.56,0,0,0,0,0,0,0,1,0,0,1
4,246,2,0,0,0,0.87,0.68,0,0,0,0,0,0,0,1,0,0,1
4,145,3,0,0,0,0.85,0.91,0,0,0,0,0,0,0,1,0,0,1
4,224,4,0,0,0,0.83,0.83,0,0,0,0,0,0,0,1,0,0,1
3,259,3,0,0,0,0.68,0.51,0,0,0,0,0,0,0,1,0,0,1
4,207,2,0,0,0,0.78,0.65,0,0,0,0,0,0,0,1,0,0,1
3,253,3,0,0,0,0.78,0.89,0,0,0,0,0,0,0,1,0,0,0
4,196,2,1,0,0,0.93,0.68,0,0,0,0,0,0,0,1,0,1,0
3,240,3,0,0,0,0.54,0.75,0,0,0,0,0,0,0,1,0,0,1
3,255,3,0,0,0,0.76,0.56,0,0,0,0,0,0,0,1,0,0,1
3,139,2,0,0,0,0.4,0.72,0,0,0,0,0,0,0,1,0,0,1
3,168,2,0,0,0,0.73,0.81,0,0,0,0,0,0,0,0,1,0,1
5,233,3,0,0,0,0.86,0.98,0,0,0,0,0,0,0,0,1,1,0
5,211,6,0,0,0,0.38,0.68,0,0,0,0,0,0,0,0,1,1,0
5,114,3,0,0,0,0.71,0.48,0,0,0,1,0,0,0,0,0,1,0
5,202,2,0,0,0,0.58,0.97,0,0,0,0,0,0,0,0,0,1,0
3,177,3,1,0,0,0.67,0.59,0,0,0,0,0,0,0,0,0,1,0
4,233,4,0,0,0,0.55,0.76,0,0,0,0,0,0,0,0,0,1,0
2,111,2,0,0,0,0.76,0.98,0,0,0,0,0,0,0,0,0,1,0
3,178,3,0,0,0,0.7,0.82,0,0,0,0,0,0,0,0,0,1,0
4,204,4,0,0,0,0.66,0.46,0,0,0,0,0,1,0,0,0,1,0
3,272,3,0,0,0,0.96,0.72,0,0,0,0,0,1,0,0,0,1,0
4,157,4,0,0,0,0.6,0.77,0,0,0,0,0,1,0,0,0,1,0
5,229,3,1,0,0,0.54,0.94,0,0,0,0,0,1,0,0,0,1,0
5,202,3,0,0,0,0.85,0.9,0,0,0,0,0,0,0,0,0,1,0
3,264,3,0,0,0,0.96,0.84,1,0,0,0,0,0,0,0,0,1,0
3,256,3,1,0,0,0.86,0.62,1,0,0,0,0,0,0,0,0,1,0
3,151,2,0,0,0,0.53,0.87,1,0,0,0,0,0,0,0,0,1,0
3,251,3,0,0,0,0.91,0.95,1,0,0,0,0,0,0,0,0,1,0
5,271,4,0,0,0,0.33,0.7,1,0,0,0,0,0,0,0,0,1,0
4,274,2,0,0,0,0.75,0.73,1,0,0,0,0,0,0,0,0,1,0
3,169,3,0,0,0,0.97,0.8,0,0,0,0,1,0,0,0,0,1,0
4,176,4,1,0,0,0.68,0.51,0,0,0,0,0,0,1,0,0,1,0
5,168,2,0,0,0,0.68,0.7,0,1,0,0,0,0,0,0,0,0,1
4,171,2,0,0,0,0.57,0.87,0,0,0,0,0,0,0,1,0,0,1
4,214,3,0,0,0,0.87,0.9,0,0,0,0,0,0,0,0,1,0,1
5,224,2,1,0,0,0.5,0.91,0,0,0,1,0,0,0,0,0,0,1
3,191,4,0,0,0,0.76,0.59,0,0,0,0,1,0,0,0,0,0,1
5,96,4,0,0,0,0.79,0.61,0,0,0,0,1,0,0,0,0,0,1
6,217,6,1,0,0,0.17,0.9,0,0,0,0,1,0,0,0,0,0,1
4,135,2,1,0,0,0.6,0.62,0,0,0,0,0,0,1,0,0,0,1
3,226,3,0,0,0,0.89,0.67,0,0,0,0,0,0,1,0,0,0,1
3,202,2,0,0,0,0.69,0.87,0,0,0,0,0,0,1,0,0,0,1
2,180,6,0,0,0,0.68,0.85,0,0,0,0,0,0,1,0,0,0,1
5,174,4,0,0,0,0.61,0.87,0,0,0,0,0,0,1,0,0,0,1
3,140,2,0,0,0,0.63,0.5,0,0,0,0,0,0,1,0,0,0,0
4,147,3,0,0,0,0.5,0.96,0,0,0,0,0,0,1,0,0,1,0
2,263,3,1,0,0,0.49,0.74,0,0,0,0,0,0,1,0,0,0,1
5,261,5,0,0,0,0.83,0.55,0,0,0,0,0,0,1,0,0,0,1
2,176,2,1,0,0,0.59,0.71,0,0,0,0,0,0,1,0,0,0,1
2,98,5,0,0,0,0.75,0.93,0,0,0,0,0,0,1,0,0,0,1
3,192,3,1,0,0,0.66,0.48,0,0,0,0,0,0,1,0,0,1,0
4,157,3,0,0,0,0.68,0.51,0,0,0,0,0,0,1,0,0,1,0
5,230,3,0,0,0,0.73,0.58,0,0,0,0,0,0,1,0,0,1,0
4,192,2,1,0,0,0.98,0.53,0,0,0,0,0,0,1,0,0,1,0
3,161,3,0,0,0,0.86,0.65,0,0,0,0,0,0,1,0,0,1,0
3,176,3,0,0,0,0.5,0.55,0,0,0,0,0,0,1,0,0,1,0
3,216,3,0,0,0,0.76,0.76,0,0,0,0,0,0,1,0,0,1,0
4,176,2,0,0,0,0.3,0.47,0,0,0,0,0,0,1,0,0,1,0
3,276,5,1,0,0,0.3,0.86,0,1,0,0,0,0,0,0,0,1,0
3,174,3,1,0,0,0.64,0.59,0,1,0,0,0,0,0,0,0,1,0
3,106,2,0,0,0,0.59,0.75,0,1,0,0,0,0,0,0,0,1,0
4,154,3,0,0,0,0.85,0.63,0,0,1,0,0,0,0,0,0,1,0
3,271,5,0,0,0,0.76,0.93,0,0,1,0,0,0,0,0,0,1,0
5,246,2,0,0,0,0.63,0.5,0,0,1,0,0,0,0,0,0,1,0
4,264,2,1,0,0,0.65,0.86,0,0,1,0,0,0,0,0,0,1,0
3,197,2,0,0,0,0.43,0.68,0,0,0,0,0,0,0,0,1,1,0
4,165,2,0,0,0,0.83,0.56,0,0,0,0,0,0,0,0,1,1,0
4,218,2,0,0,0,0.49,0.77,0,0,0,0,0,0,0,0,1,1,0
3,203,2,0,0,0,0.67,0.73,0,0,0,0,0,0,0,0,1,1,0
2,107,6,1,0,0,0.9,0.47,0,0,0,0,0,0,0,0,1,1,0
3,179,2,0,0,0,0.83,0.96,0,0,0,0,0,0,0,0,1,1,0
5,264,3,0,0,0,0.92,0.84,0,0,0,0,0,0,0,0,1,0,1
5,154,3,0,0,0,0.83,0.7,0,0,0,0,0,0,0,0,1,0,1
4,167,3,1,0,0,0.64,0.55,0,0,0,0,0,0,0,0,1,0,1
4,158,3,1,0,0,0.93,0.97,0,0,0,0,0,0,0,0,1,0,1
4,227,3,1,0,0,0.6,0.87,0,0,0,0,0,0,0,0,1,0,1
3,230,2,0,0,0,0.74,0.69,0,0,0,0,0,0,0,1,0,0,1
5,143,5,0,0,0,0.56,0.75,0,0,0,0,0,0,0,1,0,0,1
4,142,3,0,0,0,0.61,0.77,0,0,0,0,0,0,0,1,0,0,1
4,184,4,0,0,0,0.63,0.62,0,0,0,0,0,0,0,1,0,0,1
5,169,4,0,0,0,0.24,0.62,0,0,0,0,0,0,0,1,0,0,1
5,218,4,1,0,0,0.17,0.56,0,0,0,0,0,0,0,1,0,0,1
2,121,3,0,0,0,0.46,0.64,0,0,0,0,0,0,0,1,0,0,1
4,251,4,0,0,0,0.68,0.48,0,0,0,0,0,0,0,1,0,0,0
2,192,6,0,0,0,0.68,0.6,0,0,0,0,0,0,0,1,0,1,0
6,227,5,0,0,0,0.16,0.71,0,0,0,0,0,0,0,1,0,0,1
6,140,5,0,0,0,0.15,0.56,0,0,0,0,0,0,0,1,0,0,1
3,152,2,0,0,0,0.55,0.49,0,0,0,0,0,0,0,0,1,0,1
4,202,4,0,0,0,0.72,0.66,0,0,0,0,0,0,0,0,1,0,1
2,219,4,0,0,0,0.91,0.89,0,0,0,0,0,0,0,0,1,1,0
4,248,4,0,0,0,0.3,0.91,0,0,0,1,0,0,0,0,0,1,0
5,203,2,0,0,0,0.56,0.68,0,0,0,0,0,0,0,0,0,1,0
3,255,3,0,0,0,0.94,0.94,0,0,0,0,0,0,0,0,0,1,0
5,177,3,0,0,0,0.82,0.63,0,0,0,0,0,0,0,0,0,1,0
5,185,3,0,0,0,0.66,0.86,0,0,0,0,0,0,0,0,0,1,0
4,101,6,1,0,0,0.74,0.64,0,0,0,0,0,0,0,0,0,1,0
3,246,3,0,0,0,0.63,0.5,0,0,0,0,0,1,0,0,0,1,0
6,220,2,0,0,0,0.65,0.42,0,0,0,0,0,1,0,0,0,1,0
3,145,2,0,0,0,0.56,0.81,0,0,0,0,0,1,0,0,0,1,0
6,194,5,0,0,0,0.32,0.73,0,0,0,0,0,1,0,0,0,1,0
4,241,2,0,0,0,0.8,0.9,0,0,0,0,0,0,0,0,0,1,0
6,175,4,0,0,0,0.34,0.87,1,0,0,0,0,0,0,0,0,1,0
5,149,2,0,0,0,0.62,0.7161247662302965,1,0,0,0,0,0,0,0,0,1,0
3,253,2,0,0,0,0.5,0.86,1,0,0,0,0,0,0,0,0,1,0
5,218,3,0,0,0,0.58,0.98,1,0,0,0,0,0,0,0,0,1,0
2,263,3,0,0,0,0.94,0.9,1,0,0,0,0,0,0,0,0,1,0
4,247,3,1,0,0,0.67,0.99,1,0,0,0,0,0,0,0,0,1,0
6,148,4,0,0,0,0.2,0.74,0,0,0,0,1,0,0,0,0,1,0
5,162,2,0,0,0,0.91,0.59,0,0,0,0,0,0,1,0,0,1,0
2,255,4,0,0,0,0.91,0.67,0,1,0,0,0,0,0,0,0,1,0
3,191,3,1,0,0,0.78,0.87,0,0,0,0,0,0,0,1,0,0,1
3,217,4,1,0,0,0.82,0.55,0,0,0,0,0,0,0,0,1,0,1
3,201,3,0,0,0,0.54,0.96,0,0,0,1,0,0,0,0,0,0,1
3,253,3,0,0,0,0.53,0.81,0,0,0,0,1,0,0,0,0,0,1
4,122,5,1,0,0,0.47,0.55,0,0,0,0,1,0,0,0,0,0,1
3,269,3,0,0,0,0.87,0.5,0,0,0,0,1,0,0,0,0,0,1
4,161,3,0,0,0,0.5,0.68,0,0,0,0,0,0,1,0,0,0,1
3,156,2,0,0,0,0.59,0.83,0,0,0,0,0,0,1,0,0,0,1
3,173,3,0,0,0,0.89,0.69,0,0,0,0,0,0,1,0,0,0,1
4,152,3,1,0,0,0.54,0.49,0,0,0,0,0,0,1,0,0,0,1
3,145,3,0,0,0,0.62,0.85,0,0,0,0,0,0,1,0,0,0,1
3,248,3,0,0,0,0.91,0.85,0,0,0,0,0,0,1,0,0,0,1
2,184,2,0,0,0,0.84,0.99,0,0,0,0,0,0,1,0,0,0,0
4,232,2,1,0,0,0.69,0.65,0,0,0,0,0,0,1,0,0,1,0
3,162,2,0,0,0,0.76,0.63,0,0,0,0,0,0,1,0,0,0,1
4,269,3,0,0,0,0.8,0.54,0,0,0,0,0,0,1,0,0,0,1
5,108,3,0,0,0,0.4,0.47,0,0,0,0,0,0,1,0,0,0,1
3,248,3,1,0,0,0.8,0.99,0,0,0,0,0,0,1,0,0,0,1
2,122,5,0,0,0,0.76,0.4,0,0,0,0,0,0,1,0,0,1,0
4,273,2,1,0,0,0.55,0.9,0,0,0,0,0,0,1,0,0,1,0
3,285,6,0,0,0,0.98,0.63,0,0,0,0,0,0,1,0,0,1,0
4,227,3,0,0,0,0.54,0.56,0,0,0,0,0,0,1,0,0,1,0
4,248,2,1,0,0,0.63,0.56,0,0,0,0,0,0,1,0,0,1,0
3,257,3,0,0,0,0.88,0.63,0,0,0,0,0,0,1,0,0,1,0
5,194,3,0,0,0,0.5,0.95,0,0,0,0,0,0,1,0,0,1,0
3,253,3,0,0,0,0.52,0.72,0,1,0,0,0,0,0,0,0,1,0
4,141,3,0,0,0,0.89,0.95,0,1,0,0,0,0,0,0,0,1,0
4,199,3,0,0,0,0.55,0.9,0,1,0,0,0,0,0,0,0,1,0
3,143,2,0,0,0,0.51,0.81,0,0,1,0,0,0,0,0,0,1,0
5,244,3,0,0,0,0.35,0.52,0,0,1,0,0,0,0,0,0,1,0
5,173,2,0,0,0,0.54,0.71,0,0,1,0,0,0,0,0,0,1,0
4,186,3,0,0,0,0.72,0.84,0,0,1,0,0,0,0,0,0,1,0
2,247,3,0,0,0,0.61,0.93,0,0,0,0,0,0,0,0,1,1,0
3,218,4,0,0,0,0.17,0.93,0,0,0,0,0,0,0,0,1,1,0
3,140,2,0,0,0,0.71,0.88,0,0,0,0,0,0,0,0,1,1,0
4,166,2,0,0,0,0.88,0.52,0,0,0,0,0,0,0,0,1,1,0
3,216,2,0,0,0,0.48,1.0,0,0,0,0,0,0,0,0,1,1,0
6,235,3,0,0,0,0.16,0.97,0,0,0,0,0,0,0,0,1,1,0
3,188,3,0,0,0,0.62,0.72,0,0,0,0,0,0,0,0,1,1,0
3,143,2,0,0,0,0.59,0.47,0,0,0,0,0,0,0,0,1,0,1
4,198,4,0,0,0,0.14,0.9,0,0,0,0,0,0,0,0,1,0,1
4,148,3,0,0,0,0.96,0.92,0,0,0,0,0,0,0,0,1,0,1
6,101,4,0,0,0,0.96,0.42,0,0,0,0,0,0,0,0,1,0,1
4,249,6,1,0,0,0.13,0.89,0,0,0,0,0,0,0,1,0,0,1
5,249,3,1,0,0,0.64,0.61,0,0,0,0,0,0,0,1,0,0,1
5,198,2,1,0,0,0.64,0.67,0,0,0,0,0,0,0,1,0,0,1
3,202,3,1,0,0,0.57,0.72,0,0,0,0,0,0,0,1,0,0,1
3,176,3,0,0,0,0.49,1.0,0,0,0,0,0,0,0,1,0,0,1
4,133,2,0,0,0,0.89,0.79,0,0,0,0,0,0,0,1,0,0,1
5,238,2,0,0,0,0.94,0.75,0,0,0,0,0,0,0,1,0,0,1
2,181,4,0,0,0,0.51,0.58,0,0,0,0,0,0,0,1,0,0,1
5,242,3,0,0,0,0.8,0.85,0,0,0,0,0,0,0,1,0,0,0
4,185,2,1,0,0,0.74,0.51,0,0,0,0,0,0,0,1,0,1,0
4,237,3,1,0,0,0.66,0.85,0,0,0,0,0,0,0,1,0,0,1
5,244,3,0,0,0,0.66,0.99,0,0,0,0,0,0,0,0,1,0,1
3,178,4,0,0,0,0.59,0.62,0,0,0,0,0,0,0,0,1,0,1
3,164,3,0,0,0,0.91,0.57,0,0,0,0,0,0,0,0,1,0,1
5,189,4,1,0,0,0.83,0.98,0,0,0,1,0,0,0,0,0,1,0
3,212,2,0,0,0,0.5,0.91,0,0,0,0,0,0,0,0,0,1,0
4,233,3,0,0,0,0.69,0.97,0,0,0,0,0,0,0,0,0,1,0
5,268,3,0,0,0,0.87,0.91,0,0,0,0,0,0,0,0,0,1,0
2,155,2,0,0,0,0.37,0.43,0,0,0,0,0,0,0,0,0,1,0
4,257,3,0,0,0,0.9,0.98,0,0,0,0,0,0,0,0,0,1,0
4,254,5,0,0,0,0.68,0.41,0,0,0,0,0,1,0,0,0,1,0
4,143,3,1,0,0,0.93,0.63,0,0,0,0,0,1,0,0,0,1,0
3,225,2,0,0,0,0.95,0.45,0,0,0,0,0,1,0,0,0,1,0
4,223,2,1,0,0,0.99,1.0,0,0,0,0,0,1,0,0,0,1,0
2,101,6,0,0,0,0.64,0.9,0,0,0,0,0,0,0,0,0,1,0
2,159,6,0,0,0,0.96,0.37,1,0,0,0,0,0,0,0,0,1,0
5,141,2,0,0,0,0.92,0.54,1,0,0,0,0,0,0,0,0,1,0
5,147,5,1,0,0,0.22,0.52,1,0,0,0,0,0,0,0,0,1,0
5,252,3,1,0,0,0.82,0.99,1,0,0,0,0,0,0,0,0,1,0
3,196,3,0,0,0,0.75,0.89,1,0,0,0,0,0,0,0,0,1,0
6,244,3,0,0,0,0.2,0.89,1,0,0,0,0,0,0,0,0,1,0
3,142,3,0,0,0,0.64,0.73,0,0,0,0,1,0,0,0,0,1,0
4,155,4,0,0,0,0.62,0.9,0,0,0,0,0,0,1,0,0,1,0
3,219,2,0,0,0,0.73,0.59,0,1,0,0,0,0,0,0,0,1,0
3,213,4,0,0,0,0.52,0.51,0,0,0,0,0,0,0,1,0,1,0
5,263,3,0,0,0,0.63,0.67,0,0,0,0,0,0,0,0,1,0,1
4,274,3,0,0,0,0.84,0.92,0,0,0,1,0,0,0,0,0,0,1
3,140,3,0,0,0,0.49,0.96,0,0,0,0,1,0,0,0,0,0,1
4,176,2,0,0,0,0.54,0.78,0,0,0,0,1,0,0,0,0,0,1
4,206,2,0,0,0,0.52,0.78,0,0,0,0,1,0,0,0,0,0,1
6,223,6,0,0,0,0.66,0.63,0,0,0,0,0,0,1,0,0,0,1
2,231,6,1,0,0,0.73,0.41,0,0,0,0,0,0,1,0,0,0,1
3,250,3,0,0,0,0.54,0.64,0,0,0,0,0,0,1,0,0,0,1
5,266,4,0,0,0,0.72,0.68,0,0,0,0,0,0,1,0,0,0,1
4,247,3,1,0,0,0.75,0.64,0,0,0,0,0,0,1,0,0,0,1
3,189,2,0,0,0,0.77,0.57,0,0,0,0,0,0,1,0,0,0,1
5,227,5,0,0,0,0.42,0.94,0,0,0,0,0,0,1,0,0,0,1
4,127,4,0,0,0,0.13,0.69,0,0,0,0,0,0,1,0,0,0,0
5,204,5,0,0,0,0.73,0.88,0,0,0,0,0,0,1,0,0,1,0
5,137,3,0,0,0,0.5,0.95,0,0,0,0,0,0,1,0,0,0,1
4,265,3,1,0,0,0.92,0.62,0,0,0,0,0,0,1,0,0,0,1
3,135,2,0,0,0,0.73,0.66,0,0,0,0,0,0,1,0,0,0,1
2,126,3,0,0,0,0.74,0.38,0,0,0,0,0,0,1,0,0,0,1
3,189,2,0,0,0,0.76,0.78,0,0,0,0,0,0,1,0,0,1,0
3,207,4,1,0,0,0.53,0.92,0,0,0,0,0,0,1,0,0,1,0
3,134,3,0,0,0,0.65,0.72,0,0,0,0,0,0,1,0,0,1,0
4,203,2,0,0,0,0.91,0.85,0,0,0,0,0,0,1,0,0,1,0
5,222,3,1,0,0,0.69,0.76,0,0,0,0,0,0,1,0,0,1,0
3,232,2,0,0,0,0.56,0.66,0,0,0,0,0,0,1,0,0,1,0
4,267,5,0,0,0,0.55,0.81,0,1,0,0,0,0,0,0,0,1,0
5,131,3,0,0,0,0.74,0.5,0,1,0,0,0,0,0,0,0,1,0
3,155,4,0,0,0,0.86,0.86,0,1,0,0,0,0,0,0,0,1,0
3,232,3,0,0,0,0.82,0.74,0,0,1,0,0,0,0,0,0,1,0
3,137,5,0,0,0,0.35,0.8,0,0,1,0,0,0,0,0,0,1,0
4,136,4,0,0,0,0.93,0.99,0,0,1,0,0,0,0,0,0,1,0
3,237,2,0,0,0,0.55,0.77,0,0,1,0,0,0,0,0,0,1,0
4,190,3,0,0,0,0.99,0.68,0,0,0,0,0,0,0,0,1,1,0
4,144,3,1,0,0,0.91,0.89,0,0,0,0,0,0,0,0,1,1,0
6,194,3,0,0,0,0.24,0.65,0,0,0,0,0,0,0,0,1,1,0
3,186,2,0,0,0,0.77,0.67,0,0,0,0,0,0,0,0,1,1,0
3,218,3,0,0,0,0.64,0.66,0,0,0,0,0,0,0,0,1,1,0
5,260,2,1,0,0,0.58,0.76,0,0,0,0,0,0,0,0,1,1,0
4,200,4,0,0,0,0.65,0.99,0,0,0,0,0,0,0,0,1,1,0
3,140,3,0,0,0,0.44,0.68,0,0,0,0,0,0,0,0,1,1,0
2,156,3,0,0,0,0.59,0.75,0,0,0,0,0,0,0,0,1,0,1
3,193,3,1,0,0,0.99,0.56,0,0,0,0,0,0,0,0,1,0,1
4,145,3,0,0,0,0.75,0.79,0,0,0,0,0,0,0,0,1,0,1
4,217,2,0,0,0,0.77,0.49,0,0,0,0,0,0,0,1,0,0,1
4,162,3,0,0,0,0.85,0.64,0,0,0,0,0,0,0,1,0,0,1
5,182,4,0,0,0,0.77,0.93,0,0,0,0,0,0,0,1,0,0,1
3,221,3,0,0,0,0.54,0.95,0,0,0,0,0,0,0,1,0,0,1
4,208,2,0,0,0,0.69,0.82,0,0,0,0,0,0,0,1,0,0,1
5,161,3,0,0,0,0.66,0.65,0,0,0,0,0,0,0,1,0,0,1
4,269,3,0,0,0,0.51,0.65,0,0,0,0,0,0,0,1,0,0,1
4,155,3,0,0,0,0.74,0.59,0,0,0,0,0,0,0,1,0,0,1
3,110,3,0,0,0,0.55,0.72,0,0,0,0,0,0,0,1,0,0,1
3,154,3,0,0,0,0.65,0.84,0,0,0,0,0,0,0,1,0,0,0
6,213,4,0,0,0,0.2,0.77,0,0,0,0,0,0,0,1,0,1,0
5,248,3,0,0,0,0.92,0.94,0,0,0,0,0,0,0,0,1,0,1
3,202,3,0,0,0,0.57,0.6,0,0,0,0,0,0,0,0,1,0,1
2,251,6,0,0,0,0.75,0.78,0,0,0,0,0,0,0,0,1,0,1
3,239,2,0,0,0,0.68,0.84,0,0,0,1,0,0,0,0,0,0,1
3,203,3,0,0,0,0.97,0.7,0,0,0,0,0,0,0,0,0,1,0
4,184,5,1,0,0,0.79,0.48,0,0,0,0,0,0,0,0,0,1,0
4,203,3,1,0,0,0.66,0.75,0,0,0,0,0,0,0,0,0,1,0
3,214,2,1,0,0,0.96,0.69,0,0,0,0,0,0,0,0,0,1,0
4,161,3,0,0,0,0.73,0.69,0,0,0,0,0,0,0,0,0,1,0
5,234,2,0,0,0,0.29,0.58,0,0,0,0,0,1,0,0,0,1,0
3,151,2,0,0,0,0.58,0.56,0,0,0,0,0,1,0,0,0,1,0
4,149,3,0,0,0,0.72,0.58,0,0,0,0,0,1,0,0,0,1,0
4,240,3,0,0,0,0.94,0.87,0,0,0,0,0,1,0,0,0,1,0
5,140,2,0,0,0,0.48,0.56,0,0,0,0,0,0,0,0,0,1,0
3,187,2,0,0,0,0.6,0.99,1,0,0,0,0,0,0,0,0,1,0
5,156,2,1,0,0,0.97,0.58,1,0,0,0,0,0,0,0,0,1,0
4,250,4,0,0,0,0.74,0.41,1,0,0,0,0,0,0,0,0,1,0
3,165,2,0,0,0,0.97,0.61,1,0,0,0,0,0,0,0,0,1,0
5,260,3,1,0,0,0.88,0.67,1,0,0,0,0,0,0,0,0,1,0
3,274,3,0,0,0,0.5,0.7,0,0,0,0,1,0,0,0,0,1,0
4,160,3,0,0,0,0.93,0.98,0,0,0,0,0,0,1,0,0,1,0
5,280,4,1,0,0,0.3,0.7,0,1,0,0,0,0,0,0,0,1,0
3,142,3,0,0,0,0.69,0.53,0,0,0,0,0,0,0,1,0,1,0
2,155,2,0,0,0,0.69,0.9,0,0,0,0,0,0,0,0,1,1,0
4,167,2,0,0,0,0.53,0.67,0,0,0,1,0,0,0,0,0,1,0
3,263,3,0,0,0,0.32,0.8,0,0,0,0,1,0,0,0,0,0,1
3,259,4,0,0,0,0.73,0.75,0,0,0,0,1,0,0,0,0,0,1
4,223,3,0,0,0,0.77,0.61,0,0,0,0,1,0,0,0,0,0,1
6,123,5,0,0,0,0.59,0.81,0,0,0,0,0,0,1,0,0,0,1
5,226,3,0,0,0,0.19,0.51,0,0,0,0,0,0,1,0,0,0,1
3,270,2,0,0,0,0.78,0.95,0,0,0,0,0,0,1,0,0,0,1
3,139,3,0,0,0,0.84,0.74,0,0,0,0,0,0,1,0,0,0,1
5,241,2,0,0,0,0.65,0.77,0,0,0,0,0,0,1,0,0,0,1
2,160,6,0,0,0,0.38,0.43,0,0,0,0,0,0,1,0,0,0,1
3,258,5,0,0,0,0.12,0.47,0,0,0,0,0,0,1,0,0,0,1
5,106,5,0,0,0,0.74,0.81,0,0,0,0,0,0,1,0,0,0,1
4,171,2,0,0,0,0.67,0.82,0,0,0,0,0,0,1,0,0,0,1
3,186,3,0,0,0,0.5,0.79,0,0,0,0,0,0,1,0,0,0,0
6,214,5,1,0,0,0.99,0.39,0,0,0,0,0,0,1,0,0,1,0
4,240,3,0,0,0,0.79,0.89,0,0,0,0,0,0,1,0,0,0,1
4,164,3,0,0,0,0.72,0.51,0,0,0,0,0,0,1,0,0,0,1
4,232,3,0,0,0,0.83,0.57,0,0,0,0,0,0,1,0,0,0,1
5,242,2,0,0,0,0.69,0.55,0,0,0,0,0,0,1,0,0,0,1
5,222,3,0,0,0,0.5,0.89,0,0,0,0,0,0,1,0,0,1,0
3,139,2,1,0,0,0.82,0.84,0,0,0,0,0,0,1,0,0,1,0
4,272,3,0,0,0,0.68,0.56,0,0,0,0,0,0,1,0,0,1,0
4,262,2,0,0,0,0.82,0.69,0,0,0,0,0,0,1,0,0,1,0
2,249,3,0,0,0,0.32,0.81,0,1,0,0,0,0,0,0,0,1,0
4,219,3,0,0,0,0.93,0.86,0,1,0,0,0,0,0,0,0,1,0
4,208,5,0,0,0,0.42,0.73,0,1,0,0,0,0,0,0,0,1,0
3,166,6,0,0,0,0.22,0.44,0,0,1,0,0,0,0,0,0,1,0
3,174,3,0,0,0,0.56,0.88,0,0,1,0,0,0,0,0,0,1,0
4,225,3,0,0,0,0.77,0.75,0,0,1,0,0,0,0,0,0,1,0
2,116,6,1,0,0,0.29,0.48,0,0,1,0,0,0,0,0,0,1,0
3,219,2,0,0,0,0.97,0.65,0,0,0,0,0,0,0,0,1,1,0
4,196,2,0,0,0,0.91,0.7,0,0,0,0,0,0,0,0,1,1,0
4,210,3,1,0,0,0.52,0.67,0,0,0,0,0,0,0,0,1,1,0
2,219,3,0,0,0,0.54,0.64,0,0,0,0,0,0,0,0,1,1,0
3,197,3,0,0,0,0.54,0.98,0,0,0,0,0,0,0,0,1,1,0
2,102,6,0,0,0,0.67,0.52,0,0,0,0,0,0,0,0,1,1,0
3,186,4,0,0,0,0.72,0.85,0,0,0,0,0,0,0,0,1,1,0
4,224,2,0,0,0,0.68,0.51,0,0,0,0,0,0,0,0,1,1,0
3,283,2,1,0,0,0.65,0.98,0,0,0,0,0,0,0,0,1,1,0
5,197,4,0,0,0,0.72,0.98,0,0,0,0,0,0,0,0,1,1,0
5,267,3,0,0,0,0.51,0.79,0,0,0,0,0,0,0,0,1,0,1
4,172,3,0,0,0,0.8,0.58,0,0,0,0,0,0,0,1,0,0,1
4,261,2,0,0,0,0.83,0.93,0,0,0,0,0,0,0,1,0,0,1
3,204,4,0,0,0,0.15,0.86,0,0,0,0,0,0,0,1,0,0,1
4,237,2,0,0,0,0.5,0.73,0,0,0,0,0,0,0,1,0,0,1
2,212,3,0,0,0,0.8,0.55,0,0,0,0,0,0,0,1,0,0,1
4,217,2,0,0,0,0.96,0.62,0,0,0,0,0,0,0,1,0,0,1
5,159,3,1,0,0,0.67,0.7,0,0,0,0,0,0,0,1,0,0,1
5,139,3,0,0,0,0.98,0.96,0,0,0,0,0,0,0,1,0,0,1
5,230,3,0,0,0,0.88,0.59,0,0,0,0,0,0,0,1,0,0,1
3,157,4,0,0,0,0.85,0.79,0,0,0,0,0,0,0,1,0,0,1
5,269,3,0,0,0,0.75,0.7,0,0,0,0,0,0,0,1,0,0,1
2,170,3,0,0,0,0.38,0.77,0,0,0,0,0,0,0,0,1,0,0
